,id,price,added_reduced,address,description,price_change_date,price_change_value,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,close_stations_type,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band
10,137822822,"£550,000",Added on 24/07/2023,"Cheviot Gardens, NW2","The generously proportioned three bedrooms and two bathrooms provide ample space for families or those seeking room for guests and home offices. The open-plan living room serves as the heart of the home, ideal for gatherings and relaxation. The west-facing garden bathes the interior in warm su...","['24/07/2023', '24/07/2023']","['Initial entry found: £550,000', 'Initial entry found: £550,000']",Flat,2,3,755 sq. ft.(70 sq. m.),Ask agent,"['Open plan living room/ kitchen', '3 bedrooms and 2 bathrooms with one en-suite', 'Wooden floors throughout', 'Private garden', 'Close to all types of transport', 'Quiet tree lined street', 'Brent Cross Shopping Centre moments away', 'Ideal for buy to live or buy to let', 'Off street parking', 'EPC rating C']","[['Cricklewood ', '0.4 miles'], ['Brent Cross ', '0.8 miles'], ['Golders Green ', '1.0 miles']]","['nationalrail', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Band: D
11,138995738,"£550,000",Added on 23/08/2023,"Finchley Road, NW11","Step into spacious living with this 712 sq. ft apartment boasting two double bedrooms and two bathrooms. Situated on the first floor of a modern conversion, this property offers both comfort and convenience. The airy and well-lit interior creates an inviting atmosphere througho...","['23/08/2023', '23/08/2023']","['Initial entry found: £550,000', 'Initial entry found: £550,000']",Flat,2,2,712 sq. ft.(66 sq. m.),Leasehold,"['Chain free', 'Low outgoings', '2 double bedrooms', 'Private balcony', '2 bathrooms', 'Spacious 712 sq. ft']","[['Golders Green ', '0.5 miles'], ['Cricklewood ', '0.8 miles'], ['Hampstead ', '1.0 miles']]","['underground', 'nationalrail', 'underground']",Ask agent,Ask agent,125 years left,Band: A
12,133045040,"£550,000",Added on 29/03/2023,"Woodlands, Golders Green, NW11 9QX","A bright and spacious south facing two bedroom flat situated in this sough tafter area off Golders Green Road. The flat offers spacious living accommodation. The flat offer living-room, kitchen, bathroom/wc, guest wc, balcony, garage, underfloor heating, lift, communal gardens and early vacant ...","['29/03/2023', '29/03/2023']","['Initial entry found: £550,000', 'Initial entry found: £550,000']",Apartment,1,2,,Share of Freehold,"['Two Bedrooms', 'First Floor', 'Spacious Lounge', 'Balcony', 'EPC Rating C', 'Garage', 'Share of Freehold', 'Communal Gardens', 'Chain Free']","[['Brent Cross ', '0.4 miles'], ['Hendon Central ', '0.7 miles'], ['Golders Green ', '1.0 miles']]","['underground', 'underground', 'underground']",Ask agent,£5039,900 years left,Band: F
13,132754151,"£549,000",Reduced on 15/05/2023,"Golders Green Road, London, NW11 9PX","A Delightful Ground Floor Apartment
Exclusive Building with Concierge","['15/05/2023', '20/03/2023', '15/05/2023', '20/03/2023']","['Price changed from £595,000 to £549,000', 'Initial entry found: £595,000', 'Price changed from £595,000 to £549,000', 'Initial entry found: £595,000']",Ground Flat,2,2,,Leasehold,"['En-Suite', 'Walk-in Shower Room (Seniors)', 'Parking', 'Intruder Alarm / CCTV / Security Bars', 'Ground Floor', 'Guest Bathroom', 'Outdoor Terrace', 'Hot Water & Heating Included']","[['Brent Cross ', '0.3 miles'], ['Hendon Central ', '0.7 miles'], ['Golders Green ', '0.9 miles']]","['underground', 'underground', 'underground']",£0 per year,£0,177 years left,Ask agent
14,137892533,"£545,000",Added on 26/07/2023,"Willifield Way, Hampstead Garden Suburb, NW11","A good size 2 bedroom ground floor flat wonderfully located being a moments walk to the many shops, cafes and transport of Temple Fortune. The property is a rare purpose built ground floor apartment set in a detached double fronted property which has use of a patio garden. The property requires...","['26/07/2023', '26/07/2023']","['Initial entry found: £545,000', 'Initial entry found: £545,000']",Flat,1,2,,Leasehold,"['2 bedrooms', 'Lounge', 'Kitchen', 'Bathroom', 'Patio garden', 'Close to shops & transport links', 'EPC=D']","[['Brent Cross ', '0.9 miles'], ['Golders Green ', '1.0 miles'], ['Finchley Central ', '1.0 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
15,134620568,"£545,000",Reduced on 12/07/2023,"Beechcroft Avenue, Golders Green, NW11","EXCLUSIVE MARKETING AGENT - A three-bedroom ground floor apartment situated in a purpose-built block in the vicinity of Golders Green Station, which is part of the Northern Line and is located in Zone 3 of the London Underground system.","['12/07/2023', '10/05/2023', '12/07/2023', '10/05/2023']","['Price changed from £560,000 to £545,000', 'Initial entry found: £560,000', 'Price changed from £560,000 to £545,000', 'Initial entry found: £560,000']",Flat,1,3,915 sq. ft.(85 sq. m.),Share of Freehold,"['A three bedroom ground floor apartment', 'Spacious Lounge', 'Purpose Built Block', 'Close to Golders Green Station (Northern Line/Zone 3)', 'No onward chain', 'Viewing highly recommended']","[['Golders Green ', '0.2 miles'], ['Brent Cross ', '0.7 miles'], ['Cricklewood ', '1.2 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,£4774,Ask agent,Band: E
16,132121610,"£545,000",Reduced on 23/08/2023,"Meadway, Hampstead Garden Suburb","A delightful 2 bedroom ground floor apartment set within this highly desirable Grade II listed building located on the south side of Hampstead Garden Suburb, close to the Heath Extension, Temple Fortune and Golders Green.2 bedrooms, bathroom/WC, galley style kitchen, cosy reception room...","['23/08/2023', '01/03/2023', '23/08/2023', '01/03/2023']","['Price changed from £575,000 to £545,000', 'Initial entry found: £575,000', 'Price changed from £575,000 to £545,000', 'Initial entry found: £575,000']",Apartment,1,2,,Leasehold,[],"[['Golders Green ', '0.7 miles'], ['East Finchley ', '1.0 miles'], ['Brent Cross ', '1.3 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
17,138377699,"£529,950",Added on 07/08/2023,"Golders Court, Golders Green NW11","A deceptively spacious three bedroom top floor apartment situated in this ever popular purpose built block within the heart of Golders Green and walking distance of Golders Green Tube station, Shopping facilities, local amenities and Golders Hill Park. The apartment is set around a communal Garde...","['07/08/2023', '07/08/2023']","['Initial entry found: £529,950', 'Initial entry found: £529,950']",Apartment,1,3,,Share of Freehold,"['Three bedrooms', 'Large living room', 'Separate Kitchen/Breakfast room', 'Family bathroom', 'Off street parking', 'Walking distance to Golders Green Tube station', 'Chain Free ', 'Sole Agents']","[['Golders Green ', '0.3 miles'], ['Brent Cross ', '0.6 miles'], ['Cricklewood ', '1.1 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
18,134434010,"£525,000",Added on 04/05/2023,"Ferncroft Avenue, Hampstead","VIRTUAL TOUR AVAILABLE. A bright raised ground floor flat with a fabulous large private SOUTH WEST FACING BALCONY located on an extremely peaceful, smart tree lined avenue, within walking distance of Hampstead Heath, Hampstead Village and Finchley Road. The flat forms part of a magnificent p...","['04/05/2023', '04/05/2023']","['Initial entry found: £525,000', 'Initial entry found: £525,000']",Flat,1,1,452 sq. ft.(42 sq. m.),Share of Freehold,"['Private Decked Balcony', 'South Facing reception and balcony', 'Beautiful Tree Lined Avenue']","[['Hampstead ', '0.6 miles'], ['Finchley Road & Frognal ', '0.7 miles'], ['West Hampstead Thameslink ', '0.7 miles']]","['underground', 'overground', 'nationalrail']",Ask agent,£1670.43,945 years left,Band: D
19,132848921,"£525,000",Added on 22/03/2023,Brook Lodge,"A spacious and well presented three bedroom ground floor apartment situated in this attractive mansion block within walking distance of public transport, shopping facilities and local amenities. The property benefits from large living/dining room, separate fitted kitchen, two double bedrooms, one...","['22/03/2023', '22/03/2023']","['Initial entry found: £525,000', 'Initial entry found: £525,000']",Flat,1,3,894 sq. ft.(83 sq. m.),Leasehold,[],"[['Brent Cross ', '0.3 miles'], ['Hendon Central ', '0.6 miles'], ['Golders Green ', '1.0 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
20,134517248,"£525,000",Added on 05/05/2023,"Ferncroft Avenue, Hampstead, NW3","A one bedroom ground floor flat set within a well-maintained period building offering a living area, bedroom, bathroom, modern kitchen and a ample balcony to the rear with a pleasant green aspect. Located on this residential street within reach of many local amenities.","['05/05/2023', '05/05/2023']","['Initial entry found: £525,000', 'Initial entry found: £525,000']",Flat,1,1,456 sq. ft.(42 sq. m.),Share of Freehold,"['Share of Freehold Term 999 years from 31/12/1969', 'Desirable location', 'Within reach of transport and local amenities', 'Rear balcony', 'Ample living space', 'Contemporary kitchen', 'One bedroom', 'Residential street']","[['Hampstead ', '0.6 miles'], ['Finchley Road & Frognal ', '0.7 miles'], ['West Hampstead Thameslink ', '0.7 miles']]","['underground', 'overground', 'nationalrail']",Ask agent,Ask agent,945 years left,Band: D
21,134446748,"£525,000",Added on 04/05/2023,"Ferncroft Avenue, 
Hampstead, NW3","A bright one bedroom ground floor apartment situated in this attractive semi-detached house, located on this quiet tree-lined street in Hampstead.","['04/05/2023', '04/05/2023']","['Initial entry found: £525,000', 'Initial entry found: £525,000']",Apartment,1,1,,Share of Freehold,"['Ground floor apartment', 'One bedroom', 'Large reception', 'Private terrace']","[['Hampstead ', '0.6 miles'], ['Finchley Road & Frognal ', '0.7 miles'], ['West Hampstead Thameslink ', '0.7 miles']]","['underground', 'overground', 'nationalrail']",Ask agent,£2114,945 years left,Band: D
22,134419874,"£525,000",Reduced on 29/06/2023,"Hocroft Court, 
Hendon Way, NW2","Located on the second floor of this well-maintained purpose built block, this spacious two bedroom apartment with a balcony, two double bedrooms and a separate kitchen.","['29/06/2023', '04/05/2023', '29/06/2023', '04/05/2023']","['Price changed from £560,000 to £525,000', 'Initial entry found: £560,000', 'Price changed from £560,000 to £525,000', 'Initial entry found: £560,000']",Flat,1,2,,Share of Freehold,"['Two double bedrooms', 'Balcony', 'Share of freehold', 'Parking']","[['Cricklewood ', '0.5 miles'], ['Golders Green ', '0.8 miles'], ['West Hampstead Thameslink ', '1.0 miles']]","['nationalrail', 'underground', 'nationalrail']",Ask agent,£3360,986 years left,Band: D
23,134456114,"£525,000",Added on 04/05/2023,"Ferncroft Avenue, Hampstead",A bright one bedroom apartment with south west facing private terrace situated on the raised ground floor of a fine red brick Victorian building located minutes from Hampstead Heath. This excellent apartment offers a spacious 18’6” reception room with direct access to a 148 square foo...,"['04/05/2023', '04/05/2023']","['Initial entry found: £525,000', 'Initial entry found: £525,000']",Apartment,1,1,,Share of Freehold,"['1 Bathroom', '1 Bedroom', '1 Reception', 'Flat/Apartment', 'Terrace', 'Share of Freehold']","[['Hampstead ', '0.6 miles'], ['Finchley Road & Frognal ', '0.7 miles'], ['West Hampstead Thameslink ', '0.7 miles']]","['underground', 'overground', 'nationalrail']",£0 per year,£0,Ask agent,Band: D
24,135126110,"£525,000",Added on 22/05/2023,"Ferncroft Avenue, London, NW3","With a private sun terrace leading directly off the reception room, a lovely 1 bedroom raised ground floor apartment.","['22/05/2023', '22/05/2023']","['Initial entry found: £525,000', 'Initial entry found: £525,000']",Flat,1,1,,Share of Freehold,"['spectacularly bright', 'private terrace', '1 bedroom', 'spacious reception room', 'kitchen', 'bathroom', 'popular tree-lined location', 'share of freehold', 'chain free']","[['Hampstead ', '0.6 miles'], ['Finchley Road & Frognal ', '1.0 miles'], ['West Hampstead Thameslink ', '1.3 miles']]","['underground', 'overground', 'nationalrail']",£0 per year,£887.42,945 years left,Band: D
25,138995732,"£400,000",Added on 23/08/2023,"Finchley Road, NW11","Welcome to this impressive duplex apartment, offering a spacious layout across the ground and first floors of a modern conversion. Its contemporary design and well-lit interior offer both comfort and style. The apartment features a one double bedroom layout, ensuring a cozy living experi...",['23/08/2023'],"['Initial entry found: £400,000']",Flat,1,1,478 sq. ft.(44 sq. m.),Leasehold,"['Chain free', 'Low outgoings', 'Bright & modern', 'Ideally situated', 'Spacious duplex', '478 sq. ft']","[['Golders Green ', '0.5 miles'], ['Cricklewood ', '1.6 miles'], ['Hampstead ', '1.8 miles']]","['underground', 'nationalrail', 'underground']",Ask agent,Ask agent,125 years left,Band: A
26,134444720,"£525,000",Added on 04/05/2023,"Ferncroft Avenue, Hampstead, London NW3","Welcome to this charming one-bedroom ground floor apartment located in the highly sought-after area of Hampstead. As you enter the property, you are greeted by a spacious and inviting living area that boasts plenty of natural light, creating a warm and welcoming atmosphere. The living area...",['04/05/2023'],"['Initial entry found: £525,000']",Flat,1,1,,Share of Freehold,"['Share of Freehold', 'Spacious ', 'Excellent Location ', 'South West Facing Terrace', 'Recently Updated', 'Garden View']","[['Hampstead ', '0.6 miles'], ['Finchley Road & Frognal ', '0.7 miles'], ['West Hampstead Thameslink ', '0.7 miles']]","['underground', 'overground', 'nationalrail']",Ask agent,Ask agent,970 years left,Band: D
27,138980612,"£525,000",Added on 23/08/2023,"Granville Road, London, NW2","A two double bedroom apartment located on Granville Road, NW2. This comfortable, modern apartment, spanning approximately 750 sq. ft., offers a well-presented living space. It features an open plan kitchen and living area, equipped with integrated appliances. Doors from this space lead out to a ...",['23/08/2023'],"['Initial entry found: £525,000']",Flat,2,2,,Leasehold,"['2 bedrooms', '1 reception room', '2 bathrooms', 'Modern', 'Balcony', 'Parking', 'Town/City', 'Private Parking', 'Garden flat', 'Lateral']","[['Golders Green ', '0.5 miles'], ['Cricklewood ', '0.7 miles'], ['Brent Cross ', '0.8 miles']]","['underground', 'nationalrail', 'underground']",£350 per year,£3500,111 years left,Band: E
28,128643407,"£525,000",Reduced on 03/02/2023,"Forres Gardens, Temple Fortune, NW11","Exclusive marketing and sales agent for this spacious and well presented three bedroom, two bathroom duplex apartment arranged over the first and second floors of this converted house extending to 955 ft.² 88.8 m².","['03/02/2023', '02/11/2022']","['Price changed from £550,000 to £525,000', 'Initial entry found: £550,000']",Flat,2,3,955 sq. ft.(89 sq. m.),Share of Freehold,"['Three bedroom duplex flat', 'Share of Freehold', 'Two bathrooms', '955 sq ft / 88.8 sq m', 'Open plan kitchen / reception', 'Chain free']","[['Golders Green ', '0.4 miles'], ['Brent Cross ', '0.7 miles'], ['Hendon Central ', '1.4 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Band: D
29,134444123,"£525,000",Added on 04/05/2023,"Ferncroft Avenue, Hampstead, NW3","Situated on the ground floor of an attractive Edwardian semi-detached residence, is this bright and charming one bedroom apartment, with the benefit of a wonderfully generous terrace, which spans the full width of the apartment and is directly accessible via glass sliding doors from the reception...",['04/05/2023'],"['Initial entry found: £525,000']",Flat,1,1,456 sq. ft.(42 sq. m.),Share of Freehold,"['Ground Floor Apartment', 'Full Width Private Terrace', 'No Onward Chain']","[['Hampstead ', '0.7 miles'], ['Finchley Road & Frognal ', '0.8 miles'], ['West Hampstead Thameslink ', '0.8 miles']]","['underground', 'overground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
30,119866391,"£525,000",Reduced on 25/05/2023,"Britten Close, NW11","A very well maintained apartment set within this ever popular development in close proximity of The Heath Extension, Golders Hill Park & Golders Green with its numerous shops, restaurants and transport facilities. Arranged over two floors and offering bright & spacious accommodation thr...","['25/05/2023', '11/02/2022']","['Price changed from £550,000 to £525,000', 'Initial entry found: £550,000']",Duplex,2,2,853 sq. ft.(79 sq. m.),Leasehold,"['2 double bedrooms', 'Moments from Golders Hill Park', 'Secure parking', 'Immaculate communal gardens', 'Bright & spacious', 'Duplex']","[['Golders Green ', '0.3 miles'], ['Hampstead ', '1.1 miles'], ['Brent Cross ', '1.2 miles']]","['underground', 'underground', 'underground']",Ask agent,Ask agent,158 years left,Band: E
31,135214097,"£525,000",Added on 24/05/2023,"Ferncroft Avenue, NW3","An incredible opportunity to acquire this one-bedroom ground floor apartment located in the highly sought-after area of Hampstead. The living beautifully bright, ample space for a comfortable seating area and a dining table. The large balcony is one of the highlights of the property, offering..",['24/05/2023'],"['Initial entry found: £525,000']",Flat,1,1,467 sq. ft.(43 sq. m.),Share of Freehold,"['1 bedroom', '1 bathroom', '1 reception room', 'Balcony', 'Garden flat']","[['Hampstead ', '0.6 miles'], ['Finchley Road & Frognal ', '0.7 miles'], ['West Hampstead Thameslink ', '0.7 miles']]","['underground', 'overground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
32,135238244,"£525,000",Added on 24/05/2023,"North Circular Road, London","A very spacious 3 bedroom apartment situated on the ground floor of this mansion block and extremely well presented, the service charge includes hot water and heating. Located within walking distance of public transport and local amenities. Comprising very spacious reception room with door leadin...",['24/05/2023'],"['Initial entry found: £525,000']",Flat,1,3,,Leasehold,"['Modern Apartment', 'Private Balcony', 'Off Street Parking', 'Communal Gardens']","[['Brent Cross ', '0.4 miles'], ['Hendon Central ', '0.6 miles'], ['Golders Green ', '1.0 miles']]","['underground', 'underground', 'underground']",Ask agent,£3200,144 years left,Band: C
33,135471449,"£525,000",Added on 30/05/2023,"Cricklewood Lane, Cricklewood, London, NW2","This fantastic 2 bedroom garden flat features a stunning bay-fronted double bedroom, spacious reception room and conservatory with access to the private garden.",['30/05/2023'],"['Initial entry found: £525,000']",Flat,1,2,796 sq. ft.(74 sq. m.),Share of Freehold,"['Superb 2 bedroom garden flat', 'Period conversion', 'Spacious reception room', 'Conservatory', 'Private garden with patio', 'Bay-fronted double bedroom', 'Bright kitchen']","[['Cricklewood ', '0.3 miles'], ['Golders Green ', '0.9 miles'], ['Kilburn ', '1.0 miles']]","['nationalrail', 'underground', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
34,86133963,"£525,000",Reduced on 29/06/2023,"Hendon Way, London","Set on the first floor within a well-maintained purpose built block is this spacious apartment with a balcony. Comprising of two good-size double bedroom, a west facing reception room, a separate kitchen, bathroom and separate WC.","['29/06/2023', '17/05/2023']","['Price changed from £560,000 to £525,000', 'Initial entry found: £560,000']",Flat,1,2,,Share of Freehold,"['First Floor Apartment', 'Two Double Bedroom', 'Separate Kitchen', 'Balcony', 'Communal Garden', 'No Upper Chain,']","[['Cricklewood ', '0.4 miles'], ['Golders Green ', '0.9 miles'], ['West Hampstead Thameslink ', '0.9 miles']]","['nationalrail', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
35,134501558,"£510,000",Reduced on 08/06/2023,"Platts Lane, Hampstead, London, NW3","Looking for the perfect one bed flat in a prime location? Look no further than Platts Lane NW3, just a stone's throw away from the charming village of Hampstead. Situated on the top floor, this flat comprises of an eat in kitchen, separate reception and has plenty of natural light. With all the a...","['08/06/2023', '05/05/2023']","['Price changed from £525,000 to £510,000', 'Initial entry found: £525,000']",Flat,1,1,,Leasehold,[],"[['Hampstead ', '0.7 miles'], ['Cricklewood ', '0.8 miles'], ['West Hampstead Thameslink ', '0.8 miles']]","['underground', 'nationalrail', 'nationalrail']",Ask agent,£3200,110 years left,Band: D
36,130875755,"£500,000",Reduced on 31/01/2023,"Finchley Road, London, NW11","An opportunity to purchase a larger than average unmodernised two bedroom apartment in close proximity to West Hampstead, Hendon and Cricklewood.","['31/01/2023', '19/01/2023']","['Price changed from £550,000 to £500,000', 'Initial entry found: £550,000']",Apartment,1,2,,Leasehold,"['Two bedroom apartment', 'Leasehold', 'Fantastic rental investment', 'In need to updating', 'chain free']","[['Golders Green ', '0.5 miles'], ['Cricklewood ', '0.8 miles'], ['Hampstead ', '1.0 miles']]","['underground', 'nationalrail', 'underground']",£0 per year,£300,94 years left,Ask agent
